,Registration Date,fips,size
507,04/05/2020,1381,3
508,04/05/2020,1392,1
509,04/05/2020,1393,1
510,04/05/2020,1397,2
511,04/05/2020,1400,1
512,04/05/2020,1403,2
513,04/05/2020,1404,4
514,04/05/2020,1405,2
515,04/05/2020,1406,2
516,04/05/2020,1408,1
517,04/05/2020,1409,2
518,04/05/2020,1415,2
519,04/05/2020,1416,2
520,04/05/2020,1418,1
521,04/05/2020,1436,1
522,04/05/2020,1446,1
523,04/05/2020,1458,1
524,04/05/2020,1459,1
525,04/05/2020,1460,2
526,04/05/2020,1463,1
527,04/05/2020,1464,2
528,04/05/2020,1467,1
529,04/05/2020,1468,1
530,04/05/2020,1470,3
531,04/05/2020,1471,1
532,04/05/2020,1510,1
533,04/05/2020,1513,3
534,04/05/2020,1514,2
535,04/05/2020,1515,5
536,04/05/2020,1516,1
537,04/05/2020,1522,1
538,04/05/2020,1524,3
539,04/05/2020,1525,4
540,04/05/2020,1526,2
541,04/05/2020,1534,1
542,04/05/2020,1552,2
543,04/05/2020,1553,1
544,04/05/2020,1562,1
545,04/05/2020,1567,1
546,04/05/2020,1571,1
547,04/05/2020,1572,1
548,04/05/2020,1581,4
549,04/05/2020,1614,2
550,04/05/2020,1627,3
551,04/05/2020,1629,4
552,04/05/2020,1641,1
553,04/05/2020,1679,1
554,04/05/2020,1686,1
555,04/05/2020,1693,1
556,04/05/2020,1735,2
557,04/05/2020,1740,4
558,04/05/2020,1741,3
559,04/05/2020,1743,1
560,04/05/2020,1751,1
561,04/05/2020,1776,2
562,04/05/2020,1786,1
563,04/05/2020,1798,1
564,04/05/2020,1799,1
565,04/05/2020,1831,1
566,04/05/2020,1889,1
567,04/05/2020,1909,2
568,04/05/2020,1911,1
569,04/05/2020,1945,2
570,04/05/2020,1970,2
571,04/05/2020,1994,1
572,04/05/2020,2058,2
573,04/05/2020,2065,1
574,04/05/2020,2165,1
575,04/05/2020,2274,1
578,05/05/2020,581,2
579,05/05/2020,585,1
580,05/05/2020,638,1
581,05/05/2020,640,1
582,05/05/2020,690,1
583,05/05/2020,693,1
584,05/05/2020,748,1
585,05/05/2020,750,1
586,05/05/2020,802,1
587,05/05/2020,803,2
588,05/05/2020,805,1
589,05/05/2020,855,1
590,05/05/2020,856,2
591,05/05/2020,858,2
592,05/05/2020,910,1
593,05/05/2020,911,1
594,05/05/2020,913,2
595,05/05/2020,914,1
596,05/05/2020,916,1
597,05/05/2020,949,1
598,05/05/2020,953,1
599,05/05/2020,962,1
600,05/05/2020,966,2
601,05/05/2020,967,1
602,05/05/2020,970,14
603,05/05/2020,971,1
604,05/05/2020,1006,1
605,05/05/2020,1007,1
606,05/05/2020,1016,1
607,05/05/2020,1017,2
608,05/05/2020,1018,2
609,05/05/2020,1020,1
610,05/05/2020,1021,1
611,05/05/2020,1023,1
612,05/05/2020,1025,1
613,05/05/2020,1026,2
614,05/05/2020,1027,1
615,05/05/2020,1029,1
616,05/05/2020,1063,1
617,05/05/2020,1070,1
618,05/05/2020,1072,2
619,05/05/2020,1073,1
620,05/05/2020,1074,2
621,05/05/2020,1076,1
622,05/05/2020,1077,1
623,05/05/2020,1080,2
624,05/05/2020,1081,1
625,05/05/2020,1082,2
626,05/05/2020,1083,1
627,05/05/2020,1085,1
628,05/05/2020,1114,1
629,05/05/2020,1116,1
630,05/05/2020,1118,1
631,05/05/2020,1122,1
632,05/05/2020,1127,4
633,05/05/2020,1128,3
634,05/05/2020,1129,2
635,05/05/2020,1135,3
636,05/05/2020,1136,2
637,05/05/2020,1137,2
638,05/05/2020,1138,1
639,05/05/2020,1169,1
640,05/05/2020,1173,1
641,05/05/2020,1180,1
642,05/05/2020,1183,1
643,05/05/2020,1184,3
644,05/05/2020,1185,9
645,05/05/2020,1186,2
646,05/05/2020,1189,1
647,05/05/2020,1191,1
648,05/05/2020,1192,1
649,05/05/2020,1193,1
650,05/05/2020,1227,1
651,05/05/2020,1231,1
652,05/05/2020,1238,3
653,05/05/2020,1239,5
654,05/05/2020,1240,4
655,05/05/2020,1241,1
656,05/05/2020,1243,1
657,05/05/2020,1244,3
658,05/05/2020,1246,2
659,05/05/2020,1293,3
660,05/05/2020,1294,11
661,05/05/2020,1295,6
662,05/05/2020,1296,1
663,05/05/2020,1298,3
664,05/05/2020,1299,1
665,05/05/2020,1300,3
666,05/05/2020,1303,1
667,05/05/2020,1304,1
668,05/05/2020,1334,1
669,05/05/2020,1348,1
670,05/05/2020,1349,1
671,05/05/2020,1350,5
672,05/05/2020,1351,5
673,05/05/2020,1352,2
674,05/05/2020,1353,4
675,05/05/2020,1354,2
676,05/05/2020,1355,2
677,05/05/2020,1357,1
678,05/05/2020,1393,1
679,05/05/2020,1396,1
680,05/05/2020,1402,1
681,05/05/2020,1405,2
682,05/05/2020,1406,8
683,05/05/2020,1408,2
684,05/05/2020,1409,2
685,05/05/2020,1410,2
686,05/05/2020,1411,2
687,05/05/2020,1414,1
688,05/05/2020,1446,2
689,05/05/2020,1457,4
690,05/05/2020,1458,2
691,05/05/2020,1459,4
692,05/05/2020,1460,3
693,05/05/2020,1461,2
694,05/05/2020,1463,4
695,05/05/2020,1464,1
696,05/05/2020,1467,3
697,05/05/2020,1468,1
698,05/05/2020,1469,1
699,05/05/2020,1473,1
700,05/05/2020,1512,1
701,05/05/2020,1513,8
702,05/05/2020,1514,1
703,05/05/2020,1515,1
704,05/05/2020,1516,4
705,05/05/2020,1519,1
706,05/05/2020,1521,1
707,05/05/2020,1522,2
708,05/05/2020,1523,1
709,05/05/2020,1567,1
710,05/05/2020,1573,4
711,05/05/2020,1574,1
712,05/05/2020,1575,1
713,05/05/2020,1578,1
714,05/05/2020,1580,1
715,05/05/2020,1582,1
716,05/05/2020,1586,1
717,05/05/2020,1619,1
718,05/05/2020,1625,1
719,05/05/2020,1626,2
720,05/05/2020,1627,5
721,05/05/2020,1628,4
722,05/05/2020,1629,6
723,05/05/2020,1631,1
724,05/05/2020,1675,1
725,05/05/2020,1683,4
726,05/05/2020,1684,3
727,05/05/2020,1740,1
728,05/05/2020,1741,3
729,05/05/2020,1798,1
730,05/05/2020,1800,1
731,05/05/2020,1802,1
732,05/05/2020,1803,1
733,05/05/2020,1841,1
734,05/05/2020,1855,1
735,05/05/2020,1856,1
736,05/05/2020,1857,1
737,05/05/2020,1858,1
738,05/05/2020,1899,1
739,05/05/2020,1953,1
740,05/05/2020,1970,1
741,05/05/2020,1996,1
742,05/05/2020,2000,1
743,05/05/2020,2002,1
744,05/05/2020,2006,1
745,05/05/2020,2009,1
746,05/05/2020,2010,1
747,05/05/2020,2015,1
748,05/05/2020,2018,5
749,05/05/2020,2021,1
750,05/05/2020,2190,1
751,05/05/2020,2192,1
752,05/05/2020,2283,1
753,05/05/2020,2393,1
766,06/05/2020,319,1
767,06/05/2020,576,1
768,06/05/2020,689,1
769,06/05/2020,690,1
770,06/05/2020,802,2
771,06/05/2020,803,1
772,06/05/2020,804,1
773,06/05/2020,835,1
774,06/05/2020,858,1
775,06/05/2020,870,1
776,06/05/2020,895,1
777,06/05/2020,908,1
778,06/05/2020,910,2
779,06/05/2020,911,1
780,06/05/2020,959,1
781,06/05/2020,962,1
782,06/05/2020,967,1
783,06/05/2020,973,3
784,06/05/2020,1018,1
785,06/05/2020,1021,3
786,06/05/2020,1022,1
787,06/05/2020,1027,1
788,06/05/2020,1059,1
789,06/05/2020,1073,3
790,06/05/2020,1074,1
791,06/05/2020,1075,1
792,06/05/2020,1079,6
793,06/05/2020,1083,1
794,06/05/2020,1115,1
795,06/05/2020,1116,1
796,06/05/2020,1119,1
797,06/05/2020,1122,1
798,06/05/2020,1126,1
799,06/05/2020,1128,2
800,06/05/2020,1129,1
801,06/05/2020,1133,1
802,06/05/2020,1137,1
803,06/05/2020,1170,1
804,06/05/2020,1171,1
805,06/05/2020,1177,1
806,06/05/2020,1183,5
807,06/05/2020,1184,3
808,06/05/2020,1185,2
809,06/05/2020,1186,1
810,06/05/2020,1193,1
811,06/05/2020,1195,1
812,06/05/2020,1227,1
813,06/05/2020,1237,1
814,06/05/2020,1238,7
815,06/05/2020,1239,3
816,06/05/2020,1241,1
817,06/05/2020,1249,1
818,06/05/2020,1290,1
819,06/05/2020,1293,5
820,06/05/2020,1294,4
821,06/05/2020,1295,3
822,06/05/2020,1296,1
823,06/05/2020,1298,10
824,06/05/2020,1299,1
825,06/05/2020,1300,3
826,06/05/2020,1303,1
827,06/05/2020,1305,1
828,06/05/2020,1349,1
829,06/05/2020,1350,2
830,06/05/2020,1351,3
831,06/05/2020,1353,1
832,06/05/2020,1354,1
833,06/05/2020,1356,1
834,06/05/2020,1358,2
835,06/05/2020,1359,1
836,06/05/2020,1389,1
837,06/05/2020,1396,3
838,06/05/2020,1397,2
839,06/05/2020,1404,2
840,06/05/2020,1405,4
841,06/05/2020,1409,1
842,06/05/2020,1411,1
843,06/05/2020,1412,1
844,06/05/2020,1415,1
845,06/05/2020,1418,2
846,06/05/2020,1446,1
847,06/05/2020,1457,3
848,06/05/2020,1458,1
849,06/05/2020,1459,2
850,06/05/2020,1460,3
851,06/05/2020,1461,4
852,06/05/2020,1463,2
853,06/05/2020,1464,1
854,06/05/2020,1466,3
855,06/05/2020,1468,5
856,06/05/2020,1501,1
857,06/05/2020,1512,5
858,06/05/2020,1513,7
859,06/05/2020,1514,3
860,06/05/2020,1515,1
861,06/05/2020,1523,2
862,06/05/2020,1524,1
863,06/05/2020,1525,5
864,06/05/2020,1528,1
865,06/05/2020,1558,1
866,06/05/2020,1562,1
867,06/05/2020,1567,1
868,06/05/2020,1568,2
869,06/05/2020,1572,1
870,06/05/2020,1581,1
871,06/05/2020,1583,1
872,06/05/2020,1609,1
873,06/05/2020,1618,1
874,06/05/2020,1627,2
875,06/05/2020,1628,2
876,06/05/2020,1629,7
877,06/05/2020,1630,3
878,06/05/2020,1641,1
879,06/05/2020,1656,1
880,06/05/2020,1657,1
881,06/05/2020,1671,4
882,06/05/2020,1683,5
883,06/05/2020,1685,3
884,06/05/2020,1689,3
885,06/05/2020,1690,1
886,06/05/2020,1722,1
887,06/05/2020,1728,2
888,06/05/2020,1729,3
889,06/05/2020,1730,1
890,06/05/2020,1736,1
891,06/05/2020,1740,2
892,06/05/2020,1741,2
893,06/05/2020,1743,1
894,06/05/2020,1745,1
895,06/05/2020,1797,1
896,06/05/2020,1799,1
897,06/05/2020,1802,1
898,06/05/2020,1803,4
899,06/05/2020,1829,2
900,06/05/2020,1836,1
901,06/05/2020,1839,3
902,06/05/2020,1844,2
903,06/05/2020,1858,1
904,06/05/2020,1888,3
905,06/05/2020,1898,1
906,06/05/2020,1909,1
907,06/05/2020,1947,1
908,06/05/2020,1953,4
909,06/05/2020,1970,1
910,06/05/2020,2001,1
911,06/05/2020,2059,1
912,06/05/2020,2166,1
913,06/05/2020,2168,1
914,06/05/2020,2174,1
915,06/05/2020,2177,1
916,06/05/2020,2242,2
917,06/05/2020,2272,1
918,06/05/2020,2337,1
919,06/05/2020,2379,3
920,06/05/2020,2392,1
921,07/05/2020,467,1
922,07/05/2020,525,1
923,07/05/2020,531,1
924,07/05/2020,581,1
925,07/05/2020,585,2
926,07/05/2020,640,2
927,07/05/2020,686,1
928,07/05/2020,784,1
929,07/05/2020,801,3
930,07/05/2020,802,1
931,07/05/2020,803,1
932,07/05/2020,855,2
933,07/05/2020,860,1
934,07/05/2020,909,6
935,07/05/2020,910,16
936,07/05/2020,911,9
937,07/05/2020,912,2
938,07/05/2020,913,1
939,07/05/2020,919,1
940,07/05/2020,920,1
941,07/05/2020,951,1
942,07/05/2020,966,3
943,07/05/2020,967,1
944,07/05/2020,970,1
945,07/05/2020,974,1
946,07/05/2020,1003,1
947,07/05/2020,1004,1
948,07/05/2020,1005,1
949,07/05/2020,1009,1
950,07/05/2020,1017,1
951,07/05/2020,1018,3
952,07/05/2020,1021,1
953,07/05/2020,1022,1
954,07/05/2020,1024,1
955,07/05/2020,1025,1
956,07/05/2020,1027,1
957,07/05/2020,1073,1
958,07/05/2020,1074,2
959,07/05/2020,1075,1
960,07/05/2020,1076,1
961,07/05/2020,1077,1
962,07/05/2020,1079,1
963,07/05/2020,1080,1
964,07/05/2020,1081,1
965,07/05/2020,1089,1
966,07/05/2020,1118,1
967,07/05/2020,1126,1
968,07/05/2020,1127,1
969,07/05/2020,1128,3
970,07/05/2020,1129,2
971,07/05/2020,1130,1
972,07/05/2020,1131,2
973,07/05/2020,1136,1
974,07/05/2020,1137,2
975,07/05/2020,1143,2
976,07/05/2020,1146,1
977,07/05/2020,1173,5
978,07/05/2020,1174,1
979,07/05/2020,1176,1
980,07/05/2020,1177,1
981,07/05/2020,1183,4
982,07/05/2020,1184,6
983,07/05/2020,1185,2
984,07/05/2020,1186,6
985,07/05/2020,1194,1
986,07/05/2020,1195,1
987,07/05/2020,1237,1
988,07/05/2020,1238,1
989,07/05/2020,1239,1
990,07/05/2020,1246,1
991,07/05/2020,1252,1
992,07/05/2020,1282,1
993,07/05/2020,1293,3
994,07/05/2020,1294,5
995,07/05/2020,1295,1
996,07/05/2020,1299,3
997,07/05/2020,1300,1
998,07/05/2020,1302,3
999,07/05/2020,1348,1
1000,07/05/2020,1349,2
1001,07/05/2020,1352,1
1002,07/05/2020,1353,1
1003,07/05/2020,1354,1
1004,07/05/2020,1355,1
1005,07/05/2020,1356,1
1006,07/05/2020,1396,1
1007,07/05/2020,1397,1
1008,07/05/2020,1404,2
1009,07/05/2020,1405,2
1010,07/05/2020,1406,3
1011,07/05/2020,1409,1
1012,07/05/2020,1414,5
1013,07/05/2020,1452,3
1014,07/05/2020,1458,1
1015,07/05/2020,1463,1
1016,07/05/2020,1464,3
1017,07/05/2020,1467,1
1018,07/05/2020,1468,1
1019,07/05/2020,1469,1
1020,07/05/2020,1471,1
1021,07/05/2020,1513,2
1022,07/05/2020,1515,1
1023,07/05/2020,1517,2
1024,07/05/2020,1519,1
1025,07/05/2020,1521,1
1026,07/05/2020,1524,1
1027,07/05/2020,1525,2
1028,07/05/2020,1568,1
1029,07/05/2020,1574,1
1030,07/05/2020,1580,3
1031,07/05/2020,1581,1
1032,07/05/2020,1582,2
1033,07/05/2020,1628,4
1034,07/05/2020,1629,3
1035,07/05/2020,1630,1
1036,07/05/2020,1638,1
1037,07/05/2020,1679,1
1038,07/05/2020,1681,1
1039,07/05/2020,1682,1
1040,07/05/2020,1683,5
1041,07/05/2020,1685,2
1042,07/05/2020,1691,1
1043,07/05/2020,1735,1
1044,07/05/2020,1736,1
1045,07/05/2020,1740,11
1046,07/05/2020,1742,1
1047,07/05/2020,1743,2
1048,07/05/2020,1779,1
1049,07/05/2020,1780,1
1050,07/05/2020,1790,1
1051,07/05/2020,1797,1
1052,07/05/2020,1802,1
1053,07/05/2020,1805,2
1054,07/05/2020,1833,1
1055,07/05/2020,1889,2
1056,07/05/2020,1891,1
1057,07/05/2020,1903,1
1058,07/05/2020,1910,1
1059,07/05/2020,1946,1
1060,07/05/2020,1951,1
1061,07/05/2020,1953,1
1062,07/05/2020,1965,1
1063,07/05/2020,2274,1
1064,07/05/2020,2392,2
1065,07/05/2020,2395,2
1066,07/05/2020,2448,1
1072,08/05/2020,319,1
1073,08/05/2020,531,1
1074,08/05/2020,584,1
1075,08/05/2020,633,1
1076,08/05/2020,635,1
1077,08/05/2020,638,1
1078,08/05/2020,639,1
1079,08/05/2020,640,1
1080,08/05/2020,694,1
1081,08/05/2020,695,1
1082,08/05/2020,747,1
1083,08/05/2020,749,1
1084,08/05/2020,804,2
1085,08/05/2020,907,1
1086,08/05/2020,910,1
1087,08/05/2020,911,1
1088,08/05/2020,963,3
1089,08/05/2020,970,1
1090,08/05/2020,971,1
1091,08/05/2020,972,1
1092,08/05/2020,974,1
1093,08/05/2020,1006,1
1094,08/05/2020,1008,1
1095,08/05/2020,1018,1
1096,08/05/2020,1021,2
1097,08/05/2020,1026,1
1098,08/05/2020,1033,1
1099,08/05/2020,1061,1
1100,08/05/2020,1068,1
1101,08/05/2020,1071,1
1102,08/05/2020,1072,1
1103,08/05/2020,1073,1
1104,08/05/2020,1077,2
1105,08/05/2020,1082,1
1106,08/05/2020,1083,1
1107,08/05/2020,1086,1
1108,08/05/2020,1088,1
1109,08/05/2020,1114,1
1110,08/05/2020,1121,2
1111,08/05/2020,1122,3
1112,08/05/2020,1123,1
1113,08/05/2020,1127,3
1114,08/05/2020,1128,2
1115,08/05/2020,1129,3
1116,08/05/2020,1130,5
1117,08/05/2020,1131,1
1118,08/05/2020,1132,1
1119,08/05/2020,1134,1
1120,08/05/2020,1140,1
1121,08/05/2020,1172,1
1122,08/05/2020,1177,2
1123,08/05/2020,1183,2
1124,08/05/2020,1184,5
1125,08/05/2020,1185,2
1126,08/05/2020,1186,1
1127,08/05/2020,1226,1
1128,08/05/2020,1232,1
1129,08/05/2020,1233,1
1130,08/05/2020,1238,3
1131,08/05/2020,1239,3
1132,08/05/2020,1241,1
1133,08/05/2020,1243,2
1134,08/05/2020,1244,3
1135,08/05/2020,1246,1
1136,08/05/2020,1247,1
1137,08/05/2020,1250,1
1138,08/05/2020,1251,1
1139,08/05/2020,1281,2
1140,08/05/2020,1287,2
1141,08/05/2020,1289,1
1142,08/05/2020,1292,2
1143,08/05/2020,1293,4
1144,08/05/2020,1294,5
1145,08/05/2020,1295,2
1146,08/05/2020,1296,1
1147,08/05/2020,1298,1
1148,08/05/2020,1299,3
1149,08/05/2020,1302,1
1150,08/05/2020,1304,2
1151,08/05/2020,1311,1
1152,08/05/2020,1348,2
1153,08/05/2020,1352,2
1154,08/05/2020,1353,1
1155,08/05/2020,1354,2
1156,08/05/2020,1356,2
1157,08/05/2020,1357,3
1158,08/05/2020,1359,3
1159,08/05/2020,1360,1
1160,08/05/2020,1387,1
1161,08/05/2020,1389,1
1162,08/05/2020,1397,3
1163,08/05/2020,1405,3
1164,08/05/2020,1406,6
1165,08/05/2020,1410,1
1166,08/05/2020,1413,1
1167,08/05/2020,1452,2
1168,08/05/2020,1457,1
1169,08/05/2020,1458,2
1170,08/05/2020,1459,1
1171,08/05/2020,1460,1
1172,08/05/2020,1461,4
1173,08/05/2020,1464,1
1174,08/05/2020,1465,1
1175,08/05/2020,1468,4
1176,08/05/2020,1469,1
1177,08/05/2020,1471,1
1178,08/05/2020,1512,1
1179,08/05/2020,1514,4
1180,08/05/2020,1515,1
1181,08/05/2020,1517,1
1182,08/05/2020,1519,2
1183,08/05/2020,1522,1
1184,08/05/2020,1524,3
1185,08/05/2020,1555,1
1186,08/05/2020,1567,1
1187,08/05/2020,1569,1
1188,08/05/2020,1572,1
1189,08/05/2020,1573,2
1190,08/05/2020,1576,1
1191,08/05/2020,1578,2
1192,08/05/2020,1579,2
1193,08/05/2020,1580,1
1194,08/05/2020,1581,1
1195,08/05/2020,1583,1
1196,08/05/2020,1610,1
1197,08/05/2020,1619,1
1198,08/05/2020,1626,1
1199,08/05/2020,1628,4
1200,08/05/2020,1629,5
1201,08/05/2020,1633,1
1202,08/05/2020,1634,1
1203,08/05/2020,1635,1
1204,08/05/2020,1638,1
1205,08/05/2020,1639,1
1206,08/05/2020,1668,1
1207,08/05/2020,1669,2
1208,08/05/2020,1675,1
1209,08/05/2020,1683,1
1210,08/05/2020,1684,2
1211,08/05/2020,1685,2
1212,08/05/2020,1686,2
1213,08/05/2020,1740,1
1214,08/05/2020,1742,1
1215,08/05/2020,1743,1
1216,08/05/2020,1747,2
1217,08/05/2020,1749,1
1218,08/05/2020,1780,1
1219,08/05/2020,1800,2
1220,08/05/2020,1856,1
1221,08/05/2020,1857,1
1222,08/05/2020,1943,1
1223,08/05/2020,1952,1
1224,08/05/2020,1997,1
1225,08/05/2020,2000,2
1226,08/05/2020,2057,1
1227,08/05/2020,2058,1
1228,08/05/2020,2077,1
1229,08/05/2020,2281,1
1230,08/05/2020,2285,1
1231,08/05/2020,2336,1
1232,08/05/2020,2340,1
1233,08/05/2020,2446,1
1254,09/05/2020,476,1
1255,09/05/2020,573,1
1256,09/05/2020,577,1
1257,09/05/2020,579,1
1258,09/05/2020,584,1
1259,09/05/2020,585,3
1260,09/05/2020,683,1
1261,09/05/2020,747,2
1262,09/05/2020,750,1
1263,09/05/2020,799,1
1264,09/05/2020,802,2
1265,09/05/2020,803,1
1266,09/05/2020,805,1
1267,09/05/2020,839,1
1268,09/05/2020,851,1
1269,09/05/2020,861,1
1270,09/05/2020,907,1
1271,09/05/2020,911,1
1272,09/05/2020,914,2
1273,09/05/2020,966,1
1274,09/05/2020,968,1
1275,09/05/2020,969,1
1276,09/05/2020,1005,3
1277,09/05/2020,1009,1
1278,09/05/2020,1010,1
1279,09/05/2020,1018,1
1280,09/05/2020,1019,1
1281,09/05/2020,1021,1
1282,09/05/2020,1022,2
1283,09/05/2020,1023,1
1284,09/05/2020,1027,4
1285,09/05/2020,1033,1
1286,09/05/2020,1034,2
1287,09/05/2020,1059,3
1288,09/05/2020,1061,1
1289,09/05/2020,1063,1
1290,09/05/2020,1073,2
1291,09/05/2020,1075,2
1292,09/05/2020,1076,1
1293,09/05/2020,1077,2
1294,09/05/2020,1080,1
1295,09/05/2020,1081,2
1296,09/05/2020,1090,1
1297,09/05/2020,1113,1
1298,09/05/2020,1114,4
1299,09/05/2020,1115,1
1300,09/05/2020,1116,1
1301,09/05/2020,1118,1
1302,09/05/2020,1120,1
1303,09/05/2020,1126,2
1304,09/05/2020,1127,2
1305,09/05/2020,1128,4
1306,09/05/2020,1129,3
1307,09/05/2020,1131,1
1308,09/05/2020,1133,1
1309,09/05/2020,1134,1
1310,09/05/2020,1136,2
1311,09/05/2020,1139,1
1312,09/05/2020,1142,1
1313,09/05/2020,1143,1
1314,09/05/2020,1145,1
1315,09/05/2020,1170,2
1316,09/05/2020,1171,1
1317,09/05/2020,1172,1
1318,09/05/2020,1174,3
1319,09/05/2020,1177,3
1320,09/05/2020,1182,1
1321,09/05/2020,1184,7
1322,09/05/2020,1185,1
1323,09/05/2020,1186,4
1324,09/05/2020,1191,3
1325,09/05/2020,1199,1
1326,09/05/2020,1226,1
1327,09/05/2020,1232,1
1328,09/05/2020,1238,2
1329,09/05/2020,1240,1
1330,09/05/2020,1241,2
1331,09/05/2020,1245,1
1332,09/05/2020,1246,2
1333,09/05/2020,1250,2
1334,09/05/2020,1281,1
1335,09/05/2020,1287,4
1336,09/05/2020,1293,3
1337,09/05/2020,1294,1
1338,09/05/2020,1295,1
1339,09/05/2020,1299,6
1340,09/05/2020,1300,2
1341,09/05/2020,1303,1
1342,09/05/2020,1305,1
1343,09/05/2020,1334,1
1344,09/05/2020,1348,1
1345,09/05/2020,1349,2
1346,09/05/2020,1350,1
1347,09/05/2020,1351,1
1348,09/05/2020,1354,1
1349,09/05/2020,1357,1
1350,09/05/2020,1396,1
1351,09/05/2020,1397,7
1352,09/05/2020,1403,1
1353,09/05/2020,1404,2
1354,09/05/2020,1405,3
1355,09/05/2020,1406,2
1356,09/05/2020,1409,2
1357,09/05/2020,1411,1
1358,09/05/2020,1412,1
1359,09/05/2020,1446,1
1360,09/05/2020,1447,1
1361,09/05/2020,1451,1
1362,09/05/2020,1457,2
1363,09/05/2020,1460,2
1364,09/05/2020,1464,1
1365,09/05/2020,1466,1
1366,09/05/2020,1468,3
1367,09/05/2020,1472,1
1368,09/05/2020,1512,1
1369,09/05/2020,1513,4
1370,09/05/2020,1514,1
1371,09/05/2020,1515,2
1372,09/05/2020,1516,2
1373,09/05/2020,1519,1
1374,09/05/2020,1524,1
1375,09/05/2020,1526,1
1376,09/05/2020,1527,1
1377,09/05/2020,1529,1
1378,09/05/2020,1567,1
1379,09/05/2020,1569,1
1380,09/05/2020,1572,1
1381,09/05/2020,1579,1
1382,09/05/2020,1580,1
1383,09/05/2020,1581,1
1384,09/05/2020,1587,1
1385,09/05/2020,1605,1
1386,09/05/2020,1618,1
1387,09/05/2020,1624,1
1388,09/05/2020,1626,1
1389,09/05/2020,1628,1
1390,09/05/2020,1629,2
1391,09/05/2020,1634,2
1392,09/05/2020,1637,1
1393,09/05/2020,1669,1
1394,09/05/2020,1683,1
1395,09/05/2020,1685,2
1396,09/05/2020,1731,2
1397,09/05/2020,1740,5
1398,09/05/2020,1741,3
1399,09/05/2020,1742,2
1400,09/05/2020,1750,1
1401,09/05/2020,1783,1
1402,09/05/2020,1795,1
1403,09/05/2020,1798,2
1404,09/05/2020,1800,1
1405,09/05/2020,1853,2
1406,09/05/2020,1861,1
1407,09/05/2020,1896,1
1408,09/05/2020,1900,1
1409,09/05/2020,1910,3
1410,09/05/2020,1915,1
1411,09/05/2020,1951,1
1412,09/05/2020,1953,1
1413,09/05/2020,1966,1
1414,09/05/2020,1971,1
1415,09/05/2020,1994,1
1416,09/05/2020,2000,1
1417,09/05/2020,2117,1
1418,09/05/2020,2220,2
1419,09/05/2020,2221,1
1420,09/05/2020,2232,1
1421,09/05/2020,2284,1
1422,09/05/2020,2326,1
1423,09/05/2020,2344,1
1424,09/05/2020,2391,1
1425,09/05/2020,2434,1
1452,10/05/2020,476,1
1453,10/05/2020,581,1
1454,10/05/2020,641,1
1455,10/05/2020,744,1
1456,10/05/2020,750,1
1457,10/05/2020,802,2
1458,10/05/2020,855,2
1459,10/05/2020,856,1
1460,10/05/2020,910,1
1461,10/05/2020,911,3
1462,10/05/2020,912,1
1463,10/05/2020,952,1
1464,10/05/2020,960,5
1465,10/05/2020,966,1
1466,10/05/2020,971,1
1467,10/05/2020,975,1
1468,10/05/2020,976,1
1469,10/05/2020,1008,1
1470,10/05/2020,1009,1
1471,10/05/2020,1011,1
1472,10/05/2020,1018,1
1473,10/05/2020,1021,4
1474,10/05/2020,1022,2
1475,10/05/2020,1023,1
1476,10/05/2020,1025,2
1477,10/05/2020,1028,1
1478,10/05/2020,1063,1
1479,10/05/2020,1064,2
1480,10/05/2020,1073,2
1481,10/05/2020,1076,8
1482,10/05/2020,1077,1
1483,10/05/2020,1078,1
1484,10/05/2020,1083,1
1485,10/05/2020,1085,1
1486,10/05/2020,1086,1
1487,10/05/2020,1087,1
1488,10/05/2020,1089,1
1489,10/05/2020,1115,1
1490,10/05/2020,1116,1
1491,10/05/2020,1127,1
1492,10/05/2020,1128,3
1493,10/05/2020,1130,2
1494,10/05/2020,1132,2
1495,10/05/2020,1136,2
1496,10/05/2020,1138,3
1497,10/05/2020,1140,2
1498,10/05/2020,1169,1
1499,10/05/2020,1171,2
1500,10/05/2020,1175,1
1501,10/05/2020,1184,3
1502,10/05/2020,1185,2
1503,10/05/2020,1186,1
1504,10/05/2020,1192,1
1505,10/05/2020,1235,1
1506,10/05/2020,1238,2
1507,10/05/2020,1240,1
1508,10/05/2020,1241,2
1509,10/05/2020,1243,1
1510,10/05/2020,1244,1
1511,10/05/2020,1250,1
1512,10/05/2020,1289,1
1513,10/05/2020,1291,1
1514,10/05/2020,1292,1
1515,10/05/2020,1293,1
1516,10/05/2020,1294,7
1517,10/05/2020,1295,2
1518,10/05/2020,1299,2
1519,10/05/2020,1300,1
1520,10/05/2020,1303,1
1521,10/05/2020,1340,1
1522,10/05/2020,1347,1
1523,10/05/2020,1351,1
1524,10/05/2020,1354,1
1525,10/05/2020,1356,2
1526,10/05/2020,1366,1
1527,10/05/2020,1393,1
1528,10/05/2020,1396,1
1529,10/05/2020,1397,4
1530,10/05/2020,1399,1
1531,10/05/2020,1402,1
1532,10/05/2020,1405,3
1533,10/05/2020,1408,1
1534,10/05/2020,1410,1
1535,10/05/2020,1414,1
1536,10/05/2020,1452,1
1537,10/05/2020,1457,1
1538,10/05/2020,1458,3
1539,10/05/2020,1460,3
1540,10/05/2020,1461,2
1541,10/05/2020,1464,2
1542,10/05/2020,1465,1
1543,10/05/2020,1466,1
1544,10/05/2020,1467,1
